1
5
5
1
1
1
1
2
2
1
1
1
8
4
1
1
5
1
1
4
2
2
1
1
1
1
5
8
2
1
1
1
1
4
1
2
1
1
1
1
1
7
1
4
2
1
7
1
1
1
1
4
2
1
1
1
1
5
1
1
1
1
1
1
1
7
4
1
1
4
1
1
7
1
1
1
1
5
5
4
2
1
1
1
1
5
4
1
2
1
1
1
1
1
1
1
1
4
1
1
7
1
1
1
5
5
1
1
1
1
2
2
1
1
3
4
1
1
1
1
1
3
4
1
1
1
3
1
3
1
7
1
1
5
7
1
1
1
3
5
5
4
1
1
1
1
4
1
1
4
1
7
1
1
7
1
1
1
3
5
4
1
1
1
1
4
1
4
1
7
4
1
1
7
1
1
1
8
4
1
